player_y,player_vel,next_pipe_dist_to_player,next_pipe_top_y,next_pipe_bottom_y,next_next_pipe_dist_to_player,next_next_pipe_top_y,next_next_pipe_bottom_y
147.0,5.0,177.0,60,160,321.0,61,161
153.0,6.0,173.0,60,160,317.0,61,161
160.0,7.0,169.0,60,160,313.0,61,161
152.0,-8.0,165.0,60,160,309.0,61,161
144.0,-8.0,161.0,60,160,305.0,61,161
137.0,-7.0,157.0,60,160,301.0,61,161
131.0,-6.0,153.0,60,160,297.0,61,161
126.0,-5.0,149.0,60,160,293.0,61,161
122.0,-4.0,145.0,60,160,289.0,61,161
119.0,-3.0,141.0,60,160,285.0,61,161
117.0,-2.0,137.0,60,160,281.0,61,161
116.0,-1.0,133.0,60,160,277.0,61,161
116.0,0.0,129.0,60,160,273.0,61,161
117.0,1.0,125.0,60,160,269.0,61,161
119.0,2.0,121.0,60,160,265.0,61,161
122.0,3.0,117.0,60,160,261.0,61,161
126.0,4.0,113.0,60,160,257.0,61,161
118.0,-8.0,109.0,60,160,253.0,61,161
110.0,-8.0,105.0,60,160,249.0,61,161
103.0,-7.0,101.0,60,160,245.0,61,161
97.0,-6.0,97.0,60,160,241.0,61,161
92.0,-5.0,93.0,60,160,237.0,61,161
88.0,-4.0,89.0,60,160,233.0,61,161
85.0,-3.0,85.0,60,160,229.0,61,161
83.0,-2.0,81.0,60,160,225.0,61,161
82.0,-1.0,77.0,60,160,221.0,61,161
82.0,0.0,73.0,60,160,217.0,61,161
83.0,1.0,69.0,60,160,213.0,61,161
85.0,2.0,65.0,60,160,209.0,61,161
88.0,3.0,61.0,60,160,205.0,61,161
92.0,4.0,57.0,60,160,201.0,61,161
97.0,5.0,53.0,60,160,197.0,61,161
103.0,6.0,49.0,60,160,193.0,61,161
110.0,7.0,45.0,60,160,189.0,61,161
118.0,8.0,41.0,60,160,185.0,61,161
127.0,9.0,37.0,60,160,181.0,61,161
137.0,10.0,33.0,60,160,177.0,61,161
147.0,10.0,29.0,60,160,173.0,61,161
256,10.0,309.0,68,168,453.0,75,175
257.0,1.0,305.0,68,168,449.0,75,175
258.0,1.0,301.0,68,168,445.0,75,175
260.0,2.0,297.0,68,168,441.0,75,175
252.0,-8.0,293.0,68,168,437.0,75,175
244.0,-8.0,289.0,68,168,433.0,75,175
237.0,-7.0,285.0,68,168,429.0,75,175
231.0,-6.0,281.0,68,168,425.0,75,175
226.0,-5.0,277.0,68,168,421.0,75,175
222.0,-4.0,273.0,68,168,417.0,75,175
219.0,-3.0,269.0,68,168,413.0,75,175
217.0,-2.0,265.0,68,168,409.0,75,175
216.0,-1.0,261.0,68,168,405.0,75,175
216.0,0.0,257.0,68,168,401.0,75,175
217.0,1.0,253.0,68,168,397.0,75,175
219.0,2.0,249.0,68,168,393.0,75,175
222.0,3.0,245.0,68,168,389.0,75,175
226.0,4.0,241.0,68,168,385.0,75,175
231.0,5.0,237.0,68,168,381.0,75,175
237.0,6.0,233.0,68,168,377.0,75,175
244.0,7.0,229.0,68,168,373.0,75,175
236.0,-8.0,225.0,68,168,369.0,75,175
228.0,-8.0,221.0,68,168,365.0,75,175
221.0,-7.0,217.0,68,168,361.0,75,175
215.0,-6.0,213.0,68,168,357.0,75,175
210.0,-5.0,209.0,68,168,353.0,75,175
206.0,-4.0,205.0,68,168,349.0,75,175
203.0,-3.0,201.0,68,168,345.0,75,175
195.0,-8.0,197.0,68,168,341.0,75,175
187.0,-8.0,193.0,68,168,337.0,75,175
180.0,-7.0,189.0,68,168,333.0,75,175
174.0,-6.0,185.0,68,168,329.0,75,175
169.0,-5.0,181.0,68,168,325.0,75,175
165.0,-4.0,177.0,68,168,321.0,75,175
162.0,-3.0,173.0,68,168,317.0,75,175
154.0,-8.0,169.0,68,168,313.0,75,175
146.0,-8.0,165.0,68,168,309.0,75,175
139.0,-7.0,161.0,68,168,305.0,75,175
133.0,-6.0,157.0,68,168,301.0,75,175
128.0,-5.0,153.0,68,168,297.0,75,175
124.0,-4.0,149.0,68,168,293.0,75,175
121.0,-3.0,145.0,68,168,289.0,75,175
119.0,-2.0,141.0,68,168,285.0,75,175
118.0,-1.0,137.0,68,168,281.0,75,175
118.0,0.0,133.0,68,168,277.0,75,175
119.0,1.0,129.0,68,168,273.0,75,175
121.0,2.0,125.0,68,168,269.0,75,175
124.0,3.0,121.0,68,168,265.0,75,175
116.0,-8.0,117.0,68,168,261.0,75,175
108.0,-8.0,113.0,68,168,257.0,75,175
101.0,-7.0,109.0,68,168,253.0,75,175
95.0,-6.0,105.0,68,168,249.0,75,175
90.0,-5.0,101.0,68,168,245.0,75,175
86.0,-4.0,97.0,68,168,241.0,75,175
83.0,-3.0,93.0,68,168,237.0,75,175
81.0,-2.0,89.0,68,168,233.0,75,175
80.0,-1.0,85.0,68,168,229.0,75,175
80.0,0.0,81.0,68,168,225.0,75,175
81.0,1.0,77.0,68,168,221.0,75,175
83.0,2.0,73.0,68,168,217.0,75,175
86.0,3.0,69.0,68,168,213.0,75,175
90.0,4.0,65.0,68,168,209.0,75,175
95.0,5.0,61.0,68,168,205.0,75,175
101.0,6.0,57.0,68,168,201.0,75,175
108.0,7.0,53.0,68,168,197.0,75,175
116.0,8.0,49.0,68,168,193.0,75,175
108.0,-8.0,45.0,68,168,189.0,75,175
100.0,-8.0,41.0,68,168,185.0,75,175
93.0,-7.0,37.0,68,168,181.0,75,175
87.0,-6.0,33.0,68,168,177.0,75,175
82.0,-5.0,29.0,68,168,173.0,75,175
78.0,-4.0,25.0,68,168,169.0,75,175
75.0,-3.0,21.0,68,168,165.0,75,175
73.0,-2.0,17.0,68,168,161.0,75,175
72.0,-1.0,13.0,68,168,157.0,75,175
72.0,0.0,9.0,68,168,153.0,75,175
73.0,1.0,5.0,68,168,149.0,75,175
75.0,2.0,1.0,68,168,145.0,75,175
78.0,3.0,141.0,75,175,285.0,185,285
82.0,4.0,137.0,75,175,281.0,185,285
87.0,5.0,133.0,75,175,277.0,185,285
93.0,6.0,129.0,75,175,273.0,185,285
100.0,7.0,125.0,75,175,269.0,185,285
108.0,8.0,121.0,75,175,265.0,185,285
100.0,-8.0,117.0,75,175,261.0,185,285
92.0,-8.0,113.0,75,175,257.0,185,285
85.0,-7.0,109.0,75,175,253.0,185,285
79.0,-6.0,105.0,75,175,249.0,185,285
74.0,-5.0,101.0,75,175,245.0,185,285
70.0,-4.0,97.0,75,175,241.0,185,285
67.0,-3.0,93.0,75,175,237.0,185,285
65.0,-2.0,89.0,75,175,233.0,185,285
64.0,-1.0,85.0,75,175,229.0,185,285
64.0,0.0,81.0,75,175,225.0,185,285
65.0,1.0,77.0,75,175,221.0,185,285
67.0,2.0,73.0,75,175,217.0,185,285
70.0,3.0,69.0,75,175,213.0,185,285
74.0,4.0,65.0,75,175,209.0,185,285
79.0,5.0,61.0,75,175,205.0,185,285
256,0,309.0,53,153,453.0,153,253
248.0,-8.0,305.0,53,153,449.0,153,253
240.0,-8.0,301.0,53,153,445.0,153,253
233.0,-7.0,297.0,53,153,441.0,153,253
227.0,-6.0,293.0,53,153,437.0,153,253
222.0,-5.0,289.0,53,153,433.0,153,253
218.0,-4.0,285.0,53,153,429.0,153,253
215.0,-3.0,281.0,53,153,425.0,153,253
213.0,-2.0,277.0,53,153,421.0,153,253
212.0,-1.0,273.0,53,153,417.0,153,253
212.0,0.0,269.0,53,153,413.0,153,253
213.0,1.0,265.0,53,153,409.0,153,253
215.0,2.0,261.0,53,153,405.0,153,253
218.0,3.0,257.0,53,153,401.0,153,253
222.0,4.0,253.0,53,153,397.0,153,253
227.0,5.0,249.0,53,153,393.0,153,253
219.0,-8.0,245.0,53,153,389.0,153,253
211.0,-8.0,241.0,53,153,385.0,153,253
204.0,-7.0,237.0,53,153,381.0,153,253
198.0,-6.0,233.0,53,153,377.0,153,253
193.0,-5.0,229.0,53,153,373.0,153,253
189.0,-4.0,225.0,53,153,369.0,153,253
186.0,-3.0,221.0,53,153,365.0,153,253
184.0,-2.0,217.0,53,153,361.0,153,253
176.0,-8.0,213.0,53,153,357.0,153,253
168.0,-8.0,209.0,53,153,353.0,153,253
161.0,-7.0,205.0,53,153,349.0,153,253
155.0,-6.0,201.0,53,153,345.0,153,253
150.0,-5.0,197.0,53,153,341.0,153,253
146.0,-4.0,193.0,53,153,337.0,153,253
143.0,-3.0,189.0,53,153,333.0,153,253
141.0,-2.0,185.0,53,153,329.0,153,253
140.0,-1.0,181.0,53,153,325.0,153,253
140.0,0.0,177.0,53,153,321.0,153,253
141.0,1.0,173.0,53,153,317.0,153,253
143.0,2.0,169.0,53,153,313.0,153,253
146.0,3.0,165.0,53,153,309.0,153,253
150.0,4.0,161.0,53,153,305.0,153,253
155.0,5.0,157.0,53,153,301.0,153,253
161.0,6.0,153.0,53,153,297.0,153,253
168.0,7.0,149.0,53,153,293.0,153,253
176.0,8.0,145.0,53,153,289.0,153,253
168.0,-8.0,141.0,53,153,285.0,153,253
160.0,-8.0,137.0,53,153,281.0,153,253
153.0,-7.0,133.0,53,153,277.0,153,253
147.0,-6.0,129.0,53,153,273.0,153,253
142.0,-5.0,125.0,53,153,269.0,153,253
138.0,-4.0,121.0,53,153,265.0,153,253
135.0,-3.0,117.0,53,153,261.0,153,253
133.0,-2.0,113.0,53,153,257.0,153,253
132.0,-1.0,109.0,53,153,253.0,153,253
132.0,0.0,105.0,53,153,249.0,153,253
133.0,1.0,101.0,53,153,245.0,153,253
125.0,-8.0,97.0,53,153,241.0,153,253
117.0,-8.0,93.0,53,153,237.0,153,253
110.0,-7.0,89.0,53,153,233.0,153,253
104.0,-6.0,85.0,53,153,229.0,153,253
99.0,-5.0,81.0,53,153,225.0,153,253
95.0,-4.0,77.0,53,153,221.0,153,253
92.0,-3.0,73.0,53,153,217.0,153,253
90.0,-2.0,69.0,53,153,213.0,153,253
89.0,-1.0,65.0,53,153,209.0,153,253
89.0,0.0,61.0,53,153,205.0,153,253
90.0,1.0,57.0,53,153,201.0,153,253
92.0,2.0,53.0,53,153,197.0,153,253
95.0,3.0,49.0,53,153,193.0,153,253
99.0,4.0,45.0,53,153,189.0,153,253
104.0,5.0,41.0,53,153,185.0,153,253
110.0,6.0,37.0,53,153,181.0,153,253
102.0,-8.0,33.0,53,153,177.0,153,253
94.0,-8.0,29.0,53,153,173.0,153,253
87.0,-7.0,25.0,53,153,169.0,153,253
81.0,-6.0,21.0,53,153,165.0,153,253
76.0,-5.0,17.0,53,153,161.0,153,253
72.0,-4.0,13.0,53,153,157.0,153,253
69.0,-3.0,9.0,53,153,153.0,153,253
67.0,-2.0,5.0,53,153,149.0,153,253
66.0,-1.0,1.0,53,153,145.0,153,253
66.0,0.0,141.0,153,253,285.0,37,137
67.0,1.0,137.0,153,253,281.0,37,137
69.0,2.0,133.0,153,253,277.0,37,137
72.0,3.0,129.0,153,253,273.0,37,137
76.0,4.0,125.0,153,253,269.0,37,137
81.0,5.0,121.0,153,253,265.0,37,137
87.0,6.0,117.0,153,253,261.0,37,137
94.0,7.0,113.0,153,253,257.0,37,137
102.0,8.0,109.0,153,253,253.0,37,137
111.0,9.0,105.0,153,253,249.0,37,137
121.0,10.0,101.0,153,253,245.0,37,137
131.0,10.0,97.0,153,253,241.0,37,137
141.0,10.0,93.0,153,253,237.0,37,137
151.0,10.0,89.0,153,253,233.0,37,137
161.0,10.0,85.0,153,253,229.0,37,137
171.0,10.0,81.0,153,253,225.0,37,137
181.0,10.0,77.0,153,253,221.0,37,137
191.0,10.0,73.0,153,253,217.0,37,137
201.0,10.0,69.0,153,253,213.0,37,137
211.0,10.0,65.0,153,253,209.0,37,137
203.0,-8.0,61.0,153,253,205.0,37,137
195.0,-8.0,57.0,153,253,201.0,37,137
188.0,-7.0,53.0,153,253,197.0,37,137
182.0,-6.0,49.0,153,253,193.0,37,137
177.0,-5.0,45.0,153,253,189.0,37,137
173.0,-4.0,41.0,153,253,185.0,37,137
170.0,-3.0,37.0,153,253,181.0,37,137
168.0,-2.0,33.0,153,253,177.0,37,137
167.0,-1.0,29.0,153,253,173.0,37,137
167.0,0.0,25.0,153,253,169.0,37,137
168.0,1.0,21.0,153,253,165.0,37,137
170.0,2.0,17.0,153,253,161.0,37,137
173.0,3.0,13.0,153,253,157.0,37,137
177.0,4.0,9.0,153,253,153.0,37,137
182.0,5.0,5.0,153,253,149.0,37,137
188.0,6.0,1.0,153,253,145.0,37,137
180.0,-8.0,141.0,37,137,306.6,58,158
172.0,-8.0,137.0,37,137,302.6,58,158
165.0,-7.0,133.0,37,137,298.6,58,158
159.0,-6.0,129.0,37,137,294.6,58,158
154.0,-5.0,125.0,37,137,290.6,58,158
150.0,-4.0,121.0,37,137,286.6,58,158
147.0,-3.0,117.0,37,137,282.6,58,158
145.0,-2.0,113.0,37,137,278.6,58,158
137.0,-8.0,109.0,37,137,274.6,58,158
129.0,-8.0,105.0,37,137,270.6,58,158
122.0,-7.0,101.0,37,137,266.6,58,158
116.0,-6.0,97.0,37,137,262.6,58,158
111.0,-5.0,93.0,37,137,258.6,58,158
107.0,-4.0,89.0,37,137,254.60000000000002,58,158
104.0,-3.0,85.0,37,137,250.60000000000002,58,158
102.0,-2.0,81.0,37,137,246.60000000000002,58,158
101.0,-1.0,77.0,37,137,242.60000000000002,58,158
101.0,0.0,73.0,37,137,238.60000000000002,58,158
102.0,1.0,69.0,37,137,234.60000000000002,58,158
94.0,-8.0,65.0,37,137,230.60000000000002,58,158
86.0,-8.0,61.0,37,137,226.60000000000002,58,158
79.0,-7.0,57.0,37,137,222.60000000000002,58,158
73.0,-6.0,53.0,37,137,218.60000000000002,58,158
68.0,-5.0,49.0,37,137,214.60000000000002,58,158
64.0,-4.0,45.0,37,137,210.60000000000002,58,158
61.0,-3.0,41.0,37,137,206.60000000000002,58,158
59.0,-2.0,37.0,37,137,202.60000000000002,58,158
58.0,-1.0,33.0,37,137,198.60000000000002,58,158
58.0,0.0,29.0,37,137,194.60000000000002,58,158
59.0,1.0,25.0,37,137,190.60000000000002,58,158
61.0,2.0,21.0,37,137,186.60000000000002,58,158
64.0,3.0,17.0,37,137,182.60000000000002,58,158
68.0,4.0,13.0,37,137,178.60000000000002,58,158
73.0,5.0,9.0,37,137,174.60000000000002,58,158
79.0,6.0,5.0,37,137,170.60000000000002,58,158
86.0,7.0,1.0,37,137,166.60000000000002,58,158
94.0,8.0,162.60000000000002,58,158,306.6,154,254
103.0,9.0,158.60000000000002,58,158,302.6,154,254
113.0,10.0,154.60000000000002,58,158,298.6,154,254
105.0,-8.0,150.60000000000002,58,158,294.6,154,254
97.0,-8.0,146.60000000000002,58,158,290.6,154,254
90.0,-7.0,142.60000000000002,58,158,286.6,154,254
84.0,-6.0,138.60000000000002,58,158,282.6,154,254
79.0,-5.0,134.60000000000002,58,158,278.6,154,254
75.0,-4.0,130.60000000000002,58,158,274.6,154,254
72.0,-3.0,126.60000000000002,58,158,270.6,154,254
70.0,-2.0,122.60000000000002,58,158,266.6,154,254
69.0,-1.0,118.60000000000002,58,158,262.6,154,254
69.0,0.0,114.60000000000002,58,158,258.6,154,254
70.0,1.0,110.60000000000002,58,158,254.60000000000002,154,254
72.0,2.0,106.60000000000002,58,158,250.60000000000002,154,254
75.0,3.0,102.60000000000002,58,158,246.60000000000002,154,254
79.0,4.0,98.60000000000002,58,158,242.60000000000002,154,254
84.0,5.0,94.60000000000002,58,158,238.60000000000002,154,254
90.0,6.0,90.60000000000002,58,158,234.60000000000002,154,254
97.0,7.0,86.60000000000002,58,158,230.60000000000002,154,254
105.0,8.0,82.60000000000002,58,158,226.60000000000002,154,254
114.0,9.0,78.60000000000002,58,158,222.60000000000002,154,254
106.0,-8.0,74.60000000000002,58,158,218.60000000000002,154,254
98.0,-8.0,70.60000000000002,58,158,214.60000000000002,154,254
91.0,-7.0,66.60000000000002,58,158,210.60000000000002,154,254
85.0,-6.0,62.60000000000002,58,158,206.60000000000002,154,254
80.0,-5.0,58.60000000000002,58,158,202.60000000000002,154,254
76.0,-4.0,54.60000000000002,58,158,198.60000000000002,154,254
73.0,-3.0,50.60000000000002,58,158,194.60000000000002,154,254
71.0,-2.0,46.60000000000002,58,158,190.60000000000002,154,254
70.0,-1.0,42.60000000000002,58,158,186.60000000000002,154,254
70.0,0.0,38.60000000000002,58,158,182.60000000000002,154,254
71.0,1.0,34.60000000000002,58,158,178.60000000000002,154,254
73.0,2.0,30.600000000000023,58,158,174.60000000000002,154,254
76.0,3.0,26.600000000000023,58,158,170.60000000000002,154,254
80.0,4.0,22.600000000000023,58,158,166.60000000000002,154,254
85.0,5.0,18.600000000000023,58,158,162.60000000000002,154,254
91.0,6.0,14.600000000000023,58,158,158.60000000000002,154,254
98.0,7.0,10.600000000000023,58,158,154.60000000000002,154,254
106.0,8.0,6.600000000000023,58,158,150.60000000000002,154,254
115.0,9.0,2.6000000000000227,58,158,146.60000000000002,154,254
125.0,10.0,142.60000000000002,154,254,286.6,85,185
135.0,10.0,138.60000000000002,154,254,282.6,85,185
145.0,10.0,134.60000000000002,154,254,278.6,85,185
155.0,10.0,130.60000000000002,154,254,274.6,85,185
165.0,10.0,126.60000000000002,154,254,270.6,85,185
175.0,10.0,122.60000000000002,154,254,266.6,85,185
185.0,10.0,118.60000000000002,154,254,262.6,85,185
195.0,10.0,114.60000000000002,154,254,258.6,85,185
205.0,10.0,110.60000000000002,154,254,254.60000000000002,85,185
197.0,-8.0,106.60000000000002,154,254,250.60000000000002,85,185
189.0,-8.0,102.60000000000002,154,254,246.60000000000002,85,185
182.0,-7.0,98.60000000000002,154,254,242.60000000000002,85,185
176.0,-6.0,94.60000000000002,154,254,238.60000000000002,85,185
171.0,-5.0,90.60000000000002,154,254,234.60000000000002,85,185
167.0,-4.0,86.60000000000002,154,254,230.60000000000002,85,185
164.0,-3.0,82.60000000000002,154,254,226.60000000000002,85,185
162.0,-2.0,78.60000000000002,154,254,222.60000000000002,85,185
161.0,-1.0,74.60000000000002,154,254,218.60000000000002,85,185
161.0,0.0,70.60000000000002,154,254,214.60000000000002,85,185
162.0,1.0,66.60000000000002,154,254,210.60000000000002,85,185
164.0,2.0,62.60000000000002,154,254,206.60000000000002,85,185
167.0,3.0,58.60000000000002,154,254,202.60000000000002,85,185
171.0,4.0,54.60000000000002,154,254,198.60000000000002,85,185
176.0,5.0,50.60000000000002,154,254,194.60000000000002,85,185
182.0,6.0,46.60000000000002,154,254,190.60000000000002,85,185
189.0,7.0,42.60000000000002,154,254,186.60000000000002,85,185
197.0,8.0,38.60000000000002,154,254,182.60000000000002,85,185
206.0,9.0,34.60000000000002,154,254,178.60000000000002,85,185
216.0,10.0,30.600000000000023,154,254,174.60000000000002,85,185
208.0,-8.0,26.600000000000023,154,254,170.60000000000002,85,185
200.0,-8.0,22.600000000000023,154,254,166.60000000000002,85,185
193.0,-7.0,18.600000000000023,154,254,162.60000000000002,85,185
187.0,-6.0,14.600000000000023,154,254,158.60000000000002,85,185
182.0,-5.0,10.600000000000023,154,254,154.60000000000002,85,185
178.0,-4.0,6.600000000000023,154,254,150.60000000000002,85,185
175.0,-3.0,2.6000000000000227,154,254,146.60000000000002,85,185
173.0,-2.0,142.60000000000002,85,185,306.6,80,180
172.0,-1.0,138.60000000000002,85,185,302.6,80,180
172.0,0.0,134.60000000000002,85,185,298.6,80,180
173.0,1.0,130.60000000000002,85,185,294.6,80,180
175.0,2.0,126.60000000000002,85,185,290.6,80,180
178.0,3.0,122.60000000000002,85,185,286.6,80,180
182.0,4.0,118.60000000000002,85,185,282.6,80,180
174.0,-8.0,114.60000000000002,85,185,278.6,80,180
166.0,-8.0,110.60000000000002,85,185,274.6,80,180
159.0,-7.0,106.60000000000002,85,185,270.6,80,180
153.0,-6.0,102.60000000000002,85,185,266.6,80,180
148.0,-5.0,98.60000000000002,85,185,262.6,80,180
144.0,-4.0,94.60000000000002,85,185,258.6,80,180
141.0,-3.0,90.60000000000002,85,185,254.60000000000002,80,180
139.0,-2.0,86.60000000000002,85,185,250.60000000000002,80,180
138.0,-1.0,82.60000000000002,85,185,246.60000000000002,80,180
138.0,0.0,78.60000000000002,85,185,242.60000000000002,80,180
139.0,1.0,74.60000000000002,85,185,238.60000000000002,80,180
141.0,2.0,70.60000000000002,85,185,234.60000000000002,80,180
144.0,3.0,66.60000000000002,85,185,230.60000000000002,80,180
148.0,4.0,62.60000000000002,85,185,226.60000000000002,80,180
140.0,-8.0,58.60000000000002,85,185,222.60000000000002,80,180
132.0,-8.0,54.60000000000002,85,185,218.60000000000002,80,180
125.0,-7.0,50.60000000000002,85,185,214.60000000000002,80,180
119.0,-6.0,46.60000000000002,85,185,210.60000000000002,80,180
114.0,-5.0,42.60000000000002,85,185,206.60000000000002,80,180
110.0,-4.0,38.60000000000002,85,185,202.60000000000002,80,180
107.0,-3.0,34.60000000000002,85,185,198.60000000000002,80,180
105.0,-2.0,30.600000000000023,85,185,194.60000000000002,80,180
104.0,-1.0,26.600000000000023,85,185,190.60000000000002,80,180
104.0,0.0,22.600000000000023,85,185,186.60000000000002,80,180
105.0,1.0,18.600000000000023,85,185,182.60000000000002,80,180
107.0,2.0,14.600000000000023,85,185,178.60000000000002,80,180
110.0,3.0,10.600000000000023,85,185,174.60000000000002,80,180
114.0,4.0,6.600000000000023,85,185,170.60000000000002,80,180
119.0,5.0,2.6000000000000227,85,185,166.60000000000002,80,180
125.0,6.0,162.60000000000002,80,180,306.6,95,195
132.0,7.0,158.60000000000002,80,180,302.6,95,195
140.0,8.0,154.60000000000002,80,180,298.6,95,195
149.0,9.0,150.60000000000002,80,180,294.6,95,195
159.0,10.0,146.60000000000002,80,180,290.6,95,195
151.0,-8.0,142.60000000000002,80,180,286.6,95,195
143.0,-8.0,138.60000000000002,80,180,282.6,95,195
136.0,-7.0,134.60000000000002,80,180,278.6,95,195
130.0,-6.0,130.60000000000002,80,180,274.6,95,195
125.0,-5.0,126.60000000000002,80,180,270.6,95,195
121.0,-4.0,122.60000000000002,80,180,266.6,95,195
118.0,-3.0,118.60000000000002,80,180,262.6,95,195
116.0,-2.0,114.60000000000002,80,180,258.6,95,195
115.0,-1.0,110.60000000000002,80,180,254.60000000000002,95,195
115.0,0.0,106.60000000000002,80,180,250.60000000000002,95,195
116.0,1.0,102.60000000000002,80,180,246.60000000000002,95,195
118.0,2.0,98.60000000000002,80,180,242.60000000000002,95,195
121.0,3.0,94.60000000000002,80,180,238.60000000000002,95,195
125.0,4.0,90.60000000000002,80,180,234.60000000000002,95,195
117.0,-8.0,86.60000000000002,80,180,230.60000000000002,95,195
109.0,-8.0,82.60000000000002,80,180,226.60000000000002,95,195
102.0,-7.0,78.60000000000002,80,180,222.60000000000002,95,195
96.0,-6.0,74.60000000000002,80,180,218.60000000000002,95,195
91.0,-5.0,70.60000000000002,80,180,214.60000000000002,95,195
87.0,-4.0,66.60000000000002,80,180,210.60000000000002,95,195
84.0,-3.0,62.60000000000002,80,180,206.60000000000002,95,195
82.0,-2.0,58.60000000000002,80,180,202.60000000000002,95,195
81.0,-1.0,54.60000000000002,80,180,198.60000000000002,95,195
81.0,0.0,50.60000000000002,80,180,194.60000000000002,95,195
82.0,1.0,46.60000000000002,80,180,190.60000000000002,95,195
84.0,2.0,42.60000000000002,80,180,186.60000000000002,95,195
87.0,3.0,38.60000000000002,80,180,182.60000000000002,95,195
91.0,4.0,34.60000000000002,80,180,178.60000000000002,95,195
96.0,5.0,30.600000000000023,80,180,174.60000000000002,95,195
102.0,6.0,26.600000000000023,80,180,170.60000000000002,95,195
109.0,7.0,22.600000000000023,80,180,166.60000000000002,95,195
117.0,8.0,18.600000000000023,80,180,162.60000000000002,95,195
126.0,9.0,14.600000000000023,80,180,158.60000000000002,95,195
136.0,10.0,10.600000000000023,80,180,154.60000000000002,95,195
146.0,10.0,6.600000000000023,80,180,150.60000000000002,95,195
156.0,10.0,2.6000000000000227,80,180,146.60000000000002,95,195
166.0,10.0,142.60000000000002,95,195,286.6,122,222
158.0,-8.0,138.60000000000002,95,195,282.6,122,222
150.0,-8.0,134.60000000000002,95,195,278.6,122,222
143.0,-7.0,130.60000000000002,95,195,274.6,122,222
137.0,-6.0,126.60000000000002,95,195,270.6,122,222
132.0,-5.0,122.60000000000002,95,195,266.6,122,222
128.0,-4.0,118.60000000000002,95,195,262.6,122,222
125.0,-3.0,114.60000000000002,95,195,258.6,122,222
123.0,-2.0,110.60000000000002,95,195,254.60000000000002,122,222
122.0,-1.0,106.60000000000002,95,195,250.60000000000002,122,222
122.0,0.0,102.60000000000002,95,195,246.60000000000002,122,222
123.0,1.0,98.60000000000002,95,195,242.60000000000002,122,222
125.0,2.0,94.60000000000002,95,195,238.60000000000002,122,222
128.0,3.0,90.60000000000002,95,195,234.60000000000002,122,222
132.0,4.0,86.60000000000002,95,195,230.60000000000002,122,222
137.0,5.0,82.60000000000002,95,195,226.60000000000002,122,222
143.0,6.0,78.60000000000002,95,195,222.60000000000002,122,222
135.0,-8.0,74.60000000000002,95,195,218.60000000000002,122,222
127.0,-8.0,70.60000000000002,95,195,214.60000000000002,122,222
120.0,-7.0,66.60000000000002,95,195,210.60000000000002,122,222
114.0,-6.0,62.60000000000002,95,195,206.60000000000002,122,222
109.0,-5.0,58.60000000000002,95,195,202.60000000000002,122,222
105.0,-4.0,54.60000000000002,95,195,198.60000000000002,122,222
102.0,-3.0,50.60000000000002,95,195,194.60000000000002,122,222
100.0,-2.0,46.60000000000002,95,195,190.60000000000002,122,222
99.0,-1.0,42.60000000000002,95,195,186.60000000000002,122,222
99.0,0.0,38.60000000000002,95,195,182.60000000000002,122,222
100.0,1.0,34.60000000000002,95,195,178.60000000000002,122,222
102.0,2.0,30.600000000000023,95,195,174.60000000000002,122,222
105.0,3.0,26.600000000000023,95,195,170.60000000000002,122,222
109.0,4.0,22.600000000000023,95,195,166.60000000000002,122,222
114.0,5.0,18.600000000000023,95,195,162.60000000000002,122,222
120.0,6.0,14.600000000000023,95,195,158.60000000000002,122,222
127.0,7.0,10.600000000000023,95,195,154.60000000000002,122,222
135.0,8.0,6.600000000000023,95,195,150.60000000000002,122,222
144.0,9.0,2.6000000000000227,95,195,146.60000000000002,122,222
154.0,10.0,142.60000000000002,122,222,306.6,159,259
164.0,10.0,138.60000000000002,122,222,302.6,159,259
174.0,10.0,134.60000000000002,122,222,298.6,159,259
166.0,-8.0,130.60000000000002,122,222,294.6,159,259
158.0,-8.0,126.60000000000002,122,222,290.6,159,259
151.0,-7.0,122.60000000000002,122,222,286.6,159,259
145.0,-6.0,118.60000000000002,122,222,282.6,159,259
140.0,-5.0,114.60000000000002,122,222,278.6,159,259
136.0,-4.0,110.60000000000002,122,222,274.6,159,259
133.0,-3.0,106.60000000000002,122,222,270.6,159,259
131.0,-2.0,102.60000000000002,122,222,266.6,159,259
130.0,-1.0,98.60000000000002,122,222,262.6,159,259
130.0,0.0,94.60000000000002,122,222,258.6,159,259
131.0,1.0,90.60000000000002,122,222,254.60000000000002,159,259
133.0,2.0,86.60000000000002,122,222,250.60000000000002,159,259
136.0,3.0,82.60000000000002,122,222,246.60000000000002,159,259
140.0,4.0,78.60000000000002,122,222,242.60000000000002,159,259
145.0,5.0,74.60000000000002,122,222,238.60000000000002,159,259
151.0,6.0,70.60000000000002,122,222,234.60000000000002,159,259
158.0,7.0,66.60000000000002,122,222,230.60000000000002,159,259
166.0,8.0,62.60000000000002,122,222,226.60000000000002,159,259
175.0,9.0,58.60000000000002,122,222,222.60000000000002,159,259
185.0,10.0,54.60000000000002,122,222,218.60000000000002,159,259
195.0,10.0,50.60000000000002,122,222,214.60000000000002,159,259
187.0,-8.0,46.60000000000002,122,222,210.60000000000002,159,259
179.0,-8.0,42.60000000000002,122,222,206.60000000000002,159,259
